date,open,high,low,close,volume,dividend_amount
2008-10-17,155.0,156.9,136.565,141.395,10731510.0,0.0
2008-10-20,142.0,150.5,136.8,143.42,12817910.0,0.0
2008-10-21,145.0,150.2,142.01,148.925,11090840.0,0.0
2008-10-22,146.0,147.84,138.27,139.16,9499660.0,0.0
2008-10-23,133.2,139.8,131.305,132.43,14881380.0,0.0
2008-10-24,130.5,130.5,110.0,115.635,19662370.0,0.0
2008-10-27,114.5,117.87,99.11,105.66,16828360.0,0.0
2008-10-29,115.0,117.7,108.0,110.075,9105760.0,0.0
2008-10-31,113.6,117.6,106.5,110.95,13297420.0,0.0
2008-11-03,115.5,126.6,115.0,124.055,11006920.0,0.0
2008-11-04,124.555,133.3,122.5,132.115,14482140.0,0.0
2008-11-05,135.0,137.5,126.1,127.37,18377480.0,0.0
2008-11-06,126.5,126.5,120.1,121.535,14076150.0,0.0
2008-11-07,119.5,126.0,118.67,124.925,13032120.0,0.0
2008-11-10,127.5,131.5,125.5,130.155,7077530.0,0.0
2008-11-11,129.5,130.0,121.5,122.275,9428990.0,0.0
2008-11-12,121.74,123.355,114.625,117.55,19161700.0,0.0
2008-11-14,121.0,123.0,115.6,117.01,13773160.0,0.0
2008-11-17,118.05,118.05,112.25,116.81,9748820.0,0.0
2008-11-18,113.0,114.9,109.715,110.83,11959150.0,0.0
2008-11-19,111.07,115.06,106.8,107.95,11826150.0,0.0
2008-11-20,105.0,114.9,102.5,109.255,12189180.0,0.0
2008-11-21,110.35,121.085,110.31,118.315,14175910.0,0.0
2008-11-24,121.6,122.19,111.5,114.73,19727810.0,0.0
2008-11-25,118.0,118.73,106.0,107.215,17617760.0,0.0
2008-11-26,107.78,111.5,104.31,110.425,18000570.0,0.0
2008-11-27,110.425,110.425,110.425,110.425,0.0,0.0
2008-11-28,110.0,111.5,106.125,108.685,10565960.0,0.0
2008-12-01,109.5,112.585,104.815,105.595,18931190.0,0.0
2008-12-02,103.5,104.8,99.505,104.025,17330230.0,0.0
2008-12-03,105.37,110.65,103.6,109.745,20831790.0,0.0
2008-12-04,111.0,117.5,109.5,116.93,17864740.0,0.0
2008-12-05,116.5,120.9,112.005,113.56,19570790.0,0.0
2008-12-08,116.5,120.0,115.4,116.825,13309920.0,0.0
2008-12-10,118.0,119.76,115.005,118.92,15512320.0,0.0
2008-12-11,119.0,122.14,116.51,119.815,17800760.0,0.0
2008-12-12,117.0,122.9,114.26,121.465,13472810.0,0.0
2008-12-15,124.0,127.8,119.3,120.44,19001100.0,0.0
2008-12-16,120.9,124.41,119.52,123.815,13405400.0,0.0
2008-12-17,125.0,125.6,119.035,120.125,13026260.0,0.0
2008-12-18,120.5,130.6,120.41,129.585,18611510.0,0.0
2008-12-19,128.5,132.5,126.765,128.765,15084080.0,0.0
2008-12-22,129.2,132.2,126.625,127.435,9592070.0,0.0
2008-12-23,126.975,128.0,125.0,126.4,10053190.0,0.0
2008-12-24,125.2,129.65,125.11,128.64,8837980.0,0.0
2008-12-26,129.5,131.0,122.7,124.425,10970060.0,0.0
2008-12-29,124.425,127.7,120.75,127.17,10625670.0,0.0
2008-12-30,128.41,130.89,126.0,128.885,10972340.0,0.0
2008-12-31,130.11,130.5,127.115,128.825,10529340.0,0.0
2009-01-02,132.1,134.9,131.225,133.0,8825340.0,0.0
2009-01-05,134.0,137.64,134.0,136.12,8743200.0,0.0
2009-01-06,135.6,136.17,130.2,132.42,10614610.0,0.0
2009-01-07,133.0,133.59,122.815,123.87,13999090.0,0.0
2009-01-09,122.5,124.9,119.015,121.59,10456270.0,0.0
2009-01-12,120.98,122.3,110.73,115.685,18157700.0,0.0
2009-01-13,115.685,119.0,113.7,117.72,10315620.0,0.0
2009-01-14,118.49,121.095,117.135,119.98,6501240.0,0.0
2009-01-15,116.3,117.98,113.6,114.675,7657570.0,0.0
2009-01-16,115.5,117.6,115.0,116.55,3973270.0,0.0
2009-01-19,117.8,118.495,113.83,114.74,10220710.0,0.0
2009-01-20,113.45,113.45,110.225,111.23,7740730.0,0.0
2009-01-21,109.0,111.0,107.135,108.195,8466560.0,0.0
2009-01-22,109.9,110.28,106.53,108.905,10043690.0,0.0
2009-01-23,109.965,111.2,103.105,104.175,16906000.0,0.0
2009-01-27,109.5,112.5,106.0,108.86,10685250.0,0.0
2009-01-28,110.0,111.5,106.565,111.045,13481560.0,0.0
2009-01-29,112.5,116.17,108.65,109.685,13393260.0,0.0
2009-01-30,108.5,115.9,108.01,115.22,11631820.0,0.0
2009-02-02,114.11,114.455,109.005,109.565,9727390.0,0.0
2009-02-03,109.7,111.7,107.2,109.13,10023180.0,0.0
2009-02-04,110.1,111.78,108.57,109.69,6978250.0,0.0
2009-02-05,110.2,110.7,108.3,109.39,6836490.0,0.0
2009-02-06,110.49,112.4,110.49,111.835,4799150.0,0.0
2009-02-09,112.5,115.34,112.0,114.755,5648550.0,0.0
2009-02-10,114.8,118.31,114.22,116.405,6749570.0,0.0
2009-02-11,115.0,116.5,113.6,115.885,6610750.0,0.0
2009-02-12,114.2,117.59,114.0,115.95,6729280.0,0.0
2009-02-13,117.0,120.59,117.0,119.4,5700900.0,0.0
2009-02-16,119.4,119.9,112.755,113.6,8524190.0,0.0
2009-02-17,112.6,112.6,109.3,110.035,7418990.0,0.0
2009-02-18,109.0,110.5,106.42,107.08,8969250.0,0.0
2009-02-19,106.5,109.345,105.5,105.955,7912980.0,0.0
2009-02-20,104.87,105.535,103.6,104.66,8798520.0,0.0
2009-02-24,102.98,104.3,101.505,102.825,7745090.0,0.0
2009-02-25,103.9,105.87,103.01,103.775,6892770.0,0.0
2009-02-26,102.8,103.49,101.55,102.415,8094720.0,0.0
2009-02-27,102.6,103.78,100.83,102.71,10267340.0,0.0
2009-03-02,101.0,101.8,98.8,99.525,8835840.0,0.0
2009-03-03,99.47,100.68,96.8,97.585,11901840.0,0.0
2009-03-04,98.9,98.9,95.07,95.755,13495600.0,0.0
2009-03-05,96.995,97.99,92.155,93.455,17197140.0,0.0
2009-03-06,92.7,95.68,91.1,94.085,12007700.0,0.0
2009-03-09,94.0,94.0,89.4,89.68,10893150.0,0.0
2009-03-12,90.7,93.5,89.8,91.09,9855760.0,0.0
2009-03-13,93.72,95.58,92.235,95.305,9139390.0,0.0
2009-03-16,95.98,99.2,95.3,98.78,8024380.0,0.0
2009-03-17,99.0,99.89,94.61,94.96,11740270.0,0.0
2009-03-18,95.535,97.5,95.535,96.095,7653350.0,0.0
2009-03-19,96.57,97.5,93.64,96.82,9755380.0,0.0
2009-03-20,96.5,96.9,94.6,95.355,8571600.0,0.0
2009-03-23,96.365,102.995,96.365,102.345,11628170.0,0.0
2009-03-24,103.8,108.8,102.8,103.465,14614500.0,0.0
2009-03-25,104.1,105.87,101.255,105.005,10538260.0,0.0
2009-03-26,106.6,110.0,105.1,109.38,12476920.0,0.0
2009-03-27,110.0,113.225,108.065,112.535,11635960.0,0.0
2009-03-30,111.235,111.235,101.425,102.2,10338150.0,0.0
2009-03-31,102.95,108.385,99.53,106.655,16297070.0,0.0
2009-04-01,107.97,107.97,98.0,107.395,12730760.0,0.0
2009-04-02,112.0,117.2,109.055,114.535,14004700.0,0.0
2009-04-06,116.1,119.9,111.315,112.895,11604660.0,0.0
2009-04-08,110.0,113.5,107.1,112.39,9106670.0,0.0
2009-04-09,115.0,116.29,111.63,114.04,11076690.0,0.0
2009-04-13,115.01,123.05,115.0,121.79,11493920.0,0.0
2009-04-15,121.035,131.1,117.555,129.56,14132850.0,0.0
2009-04-16,130.9,132.06,124.8,126.17,14920990.0,0.0
2009-04-17,127.76,135.5,127.055,130.635,14374910.0,0.0
2009-04-20,131.5,134.0,127.625,129.595,9587810.0,0.0
2009-04-21,127.975,128.5,124.14,125.535,10948340.0,0.0
2009-04-22,125.5,127.98,122.56,123.26,8171950.0,0.0
2009-04-23,124.0,128.47,120.255,126.57,7933230.0,0.0
2009-04-24,126.0,132.1,125.575,130.78,8475310.0,0.0
2009-04-27,129.495,132.9,126.9,128.215,8802880.0,0.0
2009-04-28,129.0,129.99,123.0,124.0,7473640.0,0.0
2009-04-29,125.5,129.1,124.42,127.77,6104330.0,0.0
2009-04-30,127.77,127.77,127.77,127.77,0.0,0.0
2009-05-04,130.0,137.2,130.0,136.62,8094740.0,0.0
2009-05-05,136.6,138.7,133.5,134.365,8298370.0,0.0
2009-05-06,134.5,137.595,131.0,132.37,9242210.0,0.0
2009-05-07,133.5,137.5,133.035,136.695,5681380.0,0.0
2009-05-08,136.6,137.5,130.6,132.515,6516970.0,0.0
2009-05-11,138.9,138.9,125.11,126.07,13973310.0,0.0
2009-05-12,126.07,130.06,124.0,129.545,9176970.0,0.0
2009-05-13,130.0,130.9,125.5,126.215,10700810.0,0.0
2009-05-14,125.9,127.56,122.5,126.785,9496880.0,0.0
2009-05-15,128.0,132.25,127.5,131.225,9437340.0,0.0
2009-05-18,149.0,161.5,140.9,159.005,250590.0,0.0
2009-05-19,167.5,184.2,155.5,175.445,27208290.0,0.0
2009-05-20,175.305,182.1,172.2,178.02,8889500.0,0.0
2009-05-21,177.9,178.5,170.21,171.43,7702100.0,0.0
2009-05-22,170.5,174.09,167.81,173.17,7929090.0,0.0
2009-05-25,174.4,174.5,169.71,171.985,4797860.0,0.0
2009-05-26,172.44,175.9,166.7,168.795,6820070.0,0.0
2009-05-27,172.5,179.6,171.0,179.055,6869330.0,0.0
2009-05-28,179.0,183.5,176.04,182.89,8237260.0,0.0
2009-05-29,185.0,189.1,183.0,186.91,7799800.0,0.0
2009-06-01,187.5,190.7,183.3,187.98,6027820.0,0.0
2009-06-02,189.0,193.4,182.03,190.95,10833650.0,0.0
2009-06-03,193.5,193.5,185.62,187.32,5826070.0,0.0
2009-06-04,186.0,189.4,184.135,187.59,4158280.0,0.0
2009-06-05,189.9,192.09,181.0,181.79,6749280.0,0.0
2009-06-08,183.5,183.5,168.3,169.51,7950890.0,0.0
2009-06-09,172.5,177.39,167.51,176.33,5974930.0,0.0
2009-06-10,175.6,179.9,174.015,175.675,6737440.0,2.9
2009-06-11,176.0,176.9,168.11,169.625,6178150.0,0.0
2009-06-12,171.0,172.0,162.5,163.7,7437530.0,0.0
2009-06-15,162.39,167.37,161.2,164.2,5440000.0,0.0
2009-06-16,163.4,172.2,162.0,171.41,7363470.0,0.0
2009-06-17,172.5,172.5,165.45,166.34,6406330.0,0.0
2009-06-18,167.2,172.9,166.0,170.22,8432530.0,0.0
2009-06-19,172.5,174.49,168.0,172.435,6249820.0,0.0
2009-06-22,173.5,175.95,168.61,169.475,6293080.0,0.0
2009-06-23,169.47,172.4,166.3,170.835,5926130.0,0.0
2009-06-24,172.5,173.1,169.6,171.65,4001170.0,0.0
2009-06-25,173.5,174.0,169.715,170.43,5028720.0,0.0
2009-06-26,171.5,175.99,169.26,174.895,5338630.0,0.0
2009-06-29,176.0,177.76,173.7,176.51,5179190.0,0.0
2009-06-30,178.0,178.17,173.56,174.205,4871240.0,0.0
2009-07-01,173.79,179.2,172.4,177.98,5361450.0,0.0
2009-07-02,179.1,179.44,173.415,175.89,4126770.0,0.0
2009-07-03,175.4,182.0,174.005,181.065,5887010.0,0.0
2009-07-06,181.5,184.0,163.5,165.5,11569760.0,0.0
2009-07-07,167.0,169.46,161.655,163.635,8460440.0,0.0
2009-07-08,163.0,163.0,157.015,158.7,6715930.0,0.0
2009-07-09,158.0,162.48,157.06,160.195,5501590.0,0.0
2009-07-10,162.9,163.4,152.8,154.36,6016660.0,0.0
2009-07-13,153.35,157.3,151.2,154.61,5516340.0,0.0
2009-07-14,156.1,158.79,156.1,158.26,5064570.0,0.0
2009-07-15,159.94,164.27,158.61,163.39,4762390.0,0.0
2009-07-16,165.0,166.7,159.8,160.735,3927480.0,0.0
2009-07-17,162.7,168.2,161.5,167.465,5085530.0,0.0
2009-07-20,168.5,174.0,165.2,172.115,6481360.0,0.0
2009-07-21,174.9,174.9,168.1,170.84,6754250.0,0.0
2009-07-22,171.9,174.65,168.4,169.355,5114910.0,0.0
2009-07-23,171.3,174.1,170.3,172.59,6517410.0,0.0
2009-07-24,174.3,174.98,169.2,169.85,4219530.0,0.0
2009-07-27,172.4,173.0,169.5,170.955,3486890.0,0.0
2009-07-28,172.3,172.4,167.5,168.05,4533070.0,0.0
2009-07-29,168.0,168.0,162.3,165.645,4770080.0,0.0
2009-07-30,165.48,173.49,164.4,172.28,8363030.0,0.0
2009-07-31,174.9,182.4,174.025,181.4,10682070.0,0.0
2009-08-03,182.5,186.4,179.56,184.65,4776230.0,0.0
2009-08-04,186.4,188.69,183.71,185.66,5800480.0,0.0
2009-08-05,186.97,187.26,167.4,184.47,3928890.0,0.0
2009-08-06,184.0,185.58,179.0,179.72,4452710.0,0.0
2009-08-07,177.2,179.1,172.045,174.185,5312510.0,0.0
2009-08-10,176.495,178.84,170.0,171.19,4521990.0,0.0
2009-08-11,172.0,175.4,170.65,172.97,3264220.0,0.0
2009-08-12,170.5,171.7,167.11,170.24,5683260.0,0.0
2009-08-13,172.0,181.1,172.0,179.905,4392130.0,0.0
2009-08-14,180.0,181.985,178.2,179.74,4260760.0,0.0
2009-08-17,178.0,178.0,170.8,171.305,3856310.0,0.0
2009-08-18,171.0,175.9,169.8,173.38,3406490.0,0.0
2009-08-19,174.5,175.145,167.0,169.11,5396710.0,0.0
2009-08-20,171.7,176.4,171.7,175.36,3765870.0,0.0
2009-08-21,174.5,178.48,172.1,177.675,3895010.0,0.0
2009-08-24,179.07,181.4,178.1,178.96,2927170.0,0.0
2009-08-25,178.0,178.04,174.11,174.735,4306890.0,0.0
2009-08-26,175.3,177.025,173.69,174.35,2969680.0,0.0
2009-08-27,174.6,176.865,173.0,175.42,3229120.0,0.0
2009-08-28,175.5,179.39,175.5,178.155,4136070.0,0.0
2009-08-31,176.8,177.37,173.735,174.305,2877370.0,0.0
2009-09-01,176.0,178.0,172.81,173.34,3273880.0,0.0
2009-09-02,172.99,175.1,171.01,173.53,2607100.0,0.0
2009-09-03,175.0,175.725,173.8,174.715,2267820.0,0.0
2009-09-04,177.0,177.5,174.355,176.39,2172600.0,0.0
2009-09-07,177.5,182.15,177.0,181.5,4256000.0,0.0
2009-09-08,182.5,190.9,182.0,189.415,8019370.0,0.0
2009-09-09,189.9,190.8,187.15,189.465,4466170.0,0.0
2009-09-10,190.8,192.495,186.7,187.93,4134740.0,0.0
2009-09-11,188.3,192.8,187.61,191.88,4724130.0,0.0
2009-09-14,191.0,196.39,190.88,195.615,5892580.0,0.0
2009-09-15,196.02,201.99,195.0,200.925,5937400.0,0.0
2009-09-16,202.5,210.0,202.1,208.96,6036360.0,0.0
2009-09-17,210.0,214.2,209.0,210.67,6406040.0,0.0
2009-09-18,209.9,215.6,208.0,214.23,8549590.0,0.0
2009-09-22,214.5,219.5,213.01,217.255,4889820.0,0.0
2009-09-23,218.0,218.4,213.625,214.255,4473090.0,0.0
2009-09-24,212.5,217.38,211.5,215.865,3472250.0,0.0
2009-09-25,215.135,217.15,213.05,213.915,3168340.0,0.0
2009-09-29,214.0,216.5,208.5,209.085,4385980.0,0.0
2009-09-30,208.79,223.5,208.79,219.57,6243860.0,0.0
2009-10-01,218.01,223.05,217.01,220.99,6765150.0,0.0
2009-10-05,219.9,219.9,211.3,213.19,5006470.0,0.0
2009-10-06,215.4,216.825,209.71,215.885,7103830.0,0.0
2009-10-07,216.55,218.8,208.8,210.135,6984310.0,0.0
2009-10-08,212.445,213.3,209.6,211.5,4415740.0,0.0
2009-10-09,212.37,212.94,204.82,206.6,7472270.0,0.0
2009-10-12,207.2,218.75,207.1,217.255,10906150.0,0.0
2009-10-13,217.255,217.255,217.255,217.255,0.0,0.0
2009-10-14,218.6,228.9,218.0,226.945,6544040.0,0.0
2009-10-15,228.0,233.94,227.9,233.045,9513200.0,0.0
2009-10-16,230.4,250.0,226.52,245.39,15558130.0,0.0
2009-10-20,247.5,249.9,244.63,246.525,5575000.0,0.0
2009-10-21,245.0,246.6,238.01,238.53,6505220.0,0.0
2009-10-22,238.0,238.5,231.5,232.57,5190270.0,0.0
2009-10-23,234.0,237.97,232.5,235.385,5534590.0,0.0
2009-10-26,235.0,237.39,229.5,230.56,5195170.0,0.0
2009-10-27,229.0,233.92,218.6,220.295,16814060.0,0.0
2009-10-28,218.1,223.48,211.81,221.82,12400460.0,0.0
2009-10-29,218.2,222.4,215.235,219.5,6606570.0,0.0
2009-10-30,223.495,229.9,218.06,219.1,9277560.0,0.0
2009-11-03,219.0,219.85,209.1,210.35,8629710.0,0.0
2009-11-04,212.8,217.5,205.91,216.34,9541430.0,0.0
2009-11-05,217.0,218.825,208.7,213.88,9243850.0,0.0
2009-11-06,216.0,222.5,215.5,220.42,8503810.0,0.0
2009-11-09,220.5,232.8,220.5,231.855,7346230.0,0.0
2009-11-10,233.8,238.0,232.7,236.81,10131290.0,0.0
2009-11-11,236.5,238.6,232.925,237.935,6055550.0,0.0
2009-11-12,238.0,239.4,227.6,229.59,6687650.0,0.0
2009-11-13,229.0,233.25,226.11,229.805,5189400.0,0.0
2009-11-16,232.5,237.38,231.97,234.465,4998360.0,0.0
2009-11-17,234.5,236.0,229.7,235.125,4733140.0,0.0
2009-11-18,234.9,235.875,231.7,233.06,4659000.0,0.0
2009-11-19,234.5,234.5,227.0,228.045,4652620.0,0.0
2009-11-20,226.8,234.86,224.2,233.575,7869600.0,0.0
2009-11-23,234.0,235.87,230.7,232.07,6936330.0,0.0
2009-11-24,231.5,235.0,229.8,230.46,6291740.0,0.0
2009-11-25,231.235,234.47,230.5,232.285,4591040.0,0.0
2009-11-26,233.4,233.4,224.3,225.295,5304820.0,0.0
2009-11-27,223.0,226.0,214.4,224.25,8584890.0,0.0
2009-11-30,226.1,229.0,222.18,223.815,7586760.0,0.0
2009-12-01,225.305,229.9,224.4,229.215,5525210.0,0.0
2009-12-02,226.02,235.1,226.02,230.735,4900600.0,0.0
2009-12-03,231.0,236.285,230.5,235.395,6557790.0,0.0
2009-12-04,234.61,237.475,232.02,232.765,6317420.0,0.0
2009-12-07,233.4,234.99,230.8,232.535,8709040.0,0.0
2009-12-08,232.0,232.945,227.895,230.715,6367870.0,0.0
2009-12-09,228.7,231.9,227.8,229.43,5074330.0,0.0
2009-12-10,234.4,234.4,227.2,229.58,4561310.0,0.0
2009-12-11,230.7,232.5,226.0,226.575,6220620.0,0.0
2009-12-14,225.99,228.5,224.5,224.83,4996330.0,0.0
2009-12-15,224.7,226.44,217.51,218.075,8735000.0,0.0
2009-12-16,218.0,219.5,214.6,215.265,6830940.0,0.0
2009-12-17,215.5,217.9,212.62,216.545,9187100.0,0.0
2009-12-18,216.0,218.3,213.115,214.495,5846190.0,0.0
2009-12-21,214.4,216.7,213.52,214.685,3996620.0,0.0
2009-12-22,215.0,217.49,215.0,216.605,2535470.0,0.0
2009-12-23,216.605,216.605,216.605,216.605,0.0,0.0
2009-12-24,222.0,222.62,220.4,221.9,94540.0,0.0
2009-12-29,222.87,223.5,220.725,222.085,2379860.0,0.0
2009-12-30,222.5,223.75,221.265,222.525,3472700.0,0.0
2009-12-31,223.9,228.38,222.85,226.945,6742310.0,0.0
2010-01-01,2269.4501,2269.4501,2269.4501,2269.4501,0.0,0.0
2010-01-04,226.5,229.9,226.5,229.16,3292160.0,0.0
2010-01-05,226.89,231.525,226.565,229.19,3164620.0,0.0
2010-01-06,229.99,231.49,228.45,230.505,4354310.0,0.0
2010-01-07,230.79,230.79,228.39,229.26,2545580.0,0.0
2010-01-08,229.9,230.1,228.21,228.7,2654490.0,0.0
2010-01-11,230.0,230.99,226.405,226.755,3699320.0,0.0
2010-01-12,226.0,228.0,219.705,220.325,6411090.0,0.0
2010-01-13,219.5,219.5,216.08,217.785,5106900.0,0.0
2010-01-14,219.0,220.4,214.7,215.705,6317050.0,0.0
2010-01-15,216.0,217.495,213.61,214.4,7740310.0,0.0
2010-01-18,214.4,218.155,211.1,215.655,5416580.0,0.0
2010-01-19,216.1,218.755,215.81,217.29,3850110.0,0.0
2010-01-20,218.0,218.745,215.435,215.975,3287270.0,0.0
2010-01-21,216.0,216.0,211.5,212.395,2828480.0,0.0
2010-01-22,209.6,210.9,205.65,209.02,4816840.0,0.0
2010-01-25,209.77,211.325,207.9,209.335,3818440.0,0.0
2010-01-26,2093.3501,2093.3501,2093.3501,2093.3501,0.0,0.0
2010-01-27,206.5,208.0,197.4,198.715,9756830.0,0.0
2010-01-28,199.8,204.2,199.0,200.345,7019460.0,0.0
2010-01-29,199.0,206.86,195.7,205.8,12399600.0,0.0
2010-02-01,204.5,205.995,201.555,202.11,5218680.0,0.0
2010-02-02,203.5,204.67,197.11,197.78,7547230.0,0.0
2010-02-03,198.5,201.63,198.5,199.76,8125080.0,0.0
2010-02-04,199.0,199.65,194.0,194.875,7858480.0,0.0
2010-02-05,193.44,193.44,186.3,189.665,8129280.0,1.0
2010-02-06,189.665,189.665,189.665,189.665,0.0,0.0
2010-02-08,191.8,194.6,188.5,193.56,6005900.0,0.0
2010-02-09,193.0,195.69,192.6,195.125,3862360.0,0.0
2010-02-10,196.5,196.655,189.575,190.94,4706030.0,0.0
2010-02-11,190.94,193.9,190.0,191.76,2719010.0,0.0
2010-02-12,1917.5999,1917.5999,1917.5999,1917.5999,0.0,0.0
2010-02-15,192.5,193.05,188.8,189.36,3317950.0,0.0
2010-02-16,189.99,192.5,189.59,192.025,2572010.0,0.0
2010-02-17,192.63,195.885,192.63,195.265,3050800.0,0.0
2010-02-18,196.0,196.0,193.0,193.855,2784050.0,0.0
2010-02-19,192.8,192.88,189.11,190.39,4805050.0,0.0
2010-02-22,191.565,193.425,190.7,191.36,5542790.0,0.0
2010-02-23,191.6,193.44,190.56,191.16,2571290.0,0.0
2010-02-24,191.5,193.0,189.33,192.075,1643770.0,0.0
2010-02-25,192.5,192.8,190.31,191.445,2880060.0,0.0
2010-02-26,192.5,203.35,191.71,197.585,10621170.0,0.0
2010-03-01,1975.8501,1975.8501,1975.8501,1975.8501,0.0,0.0
2010-03-02,199.0,201.1,197.8,198.85,2908000.0,0.0
2010-03-03,199.5,202.72,198.8,201.965,3423120.0,0.0
2010-03-04,202.7,204.2,201.43,203.265,3078390.0,0.0
2010-03-05,204.0,205.75,202.4,204.645,2815980.0,0.0
2010-03-08,206.5,211.4,203.225,207.025,12556160.0,0.0
2010-03-09,204.0,208.2,204.0,204.385,4454900.0,0.0
2010-03-10,204.2,204.9,202.75,203.61,3722540.0,0.0
2010-03-11,203.7,205.24,202.0,204.525,3110640.0,0.0
2010-03-12,205.0,206.29,204.155,204.55,2659050.0,0.0
2010-03-15,204.5,204.5,201.19,201.59,2255620.0,0.0
2010-03-16,201.42,202.5,199.8,201.61,2779940.0,0.0
2010-03-17,202.39,204.19,201.61,202.615,3540720.0,0.0
2010-03-18,202.73,205.0,201.42,202.975,2733280.0,0.0
2010-03-19,204.5,206.58,203.67,205.85,3106420.0,0.0
2010-03-22,203.125,205.48,201.42,204.1,3117930.0,0.0
2010-03-23,205.8,205.8,202.14,204.715,3522280.0,0.0
2010-03-24,2047.15,2047.15,2047.15,2047.15,0.0,0.0
2010-03-25,204.2,206.185,202.51,205.035,2323820.0,0.0
2010-03-26,206.5,207.76,204.67,207.275,3638260.0,0.0
2010-03-29,207.54,210.44,207.4,209.445,2752750.0,0.0
2010-03-30,209.99,212.005,207.5,208.215,2596600.0,0.0
2010-03-31,208.135,209.85,207.2,207.9,1984630.0,0.0
2010-04-01,208.5,210.87,207.905,210.37,1822570.0,0.0
2010-04-02,2103.7,2103.7,2103.7,2103.7,0.0,0.0
2010-04-05,211.1,214.1,210.7,213.75,2168340.0,0.0
2010-04-06,214.5,214.98,211.325,212.405,1943180.0,0.0
2010-04-07,213.5,213.5,209.81,211.24,2285170.0,0.0
2010-04-08,210.5,210.99,208.8,209.425,2756820.0,0.0
2010-04-09,210.0,212.39,208.6,210.655,2183650.0,0.0
2010-04-12,211.5,211.5,208.07,209.21,2359550.0,0.0
2010-04-13,209.01,210.94,206.385,209.25,3706290.0,0.0
2010-04-14,2092.5,2092.5,2092.5,2092.5,0.0,0.0
2010-04-15,211.0,211.0,204.81,205.41,3726010.0,0.0
2010-04-16,205.105,205.5,202.6,204.68,2651270.0,0.0
2010-04-19,202.7,204.39,201.5,203.175,2496160.0,0.0
2010-04-20,204.5,210.6,202.3,209.805,7225180.0,0.0
2010-04-21,210.2,211.89,208.71,210.52,4056560.0,0.0
2010-04-22,210.0,224.88,209.5,222.265,16243760.0,0.0
2010-04-23,222.0,229.2,221.595,225.56,8606930.0,0.0
2010-04-26,226.9,227.5,224.01,225.205,3590960.0,0.0
2010-04-27,225.21,225.21,220.9,221.61,2606940.0,0.0
2010-04-28,214.85,225.19,214.85,223.585,4757840.0,0.0
2010-04-29,222.5,228.5,222.5,227.445,4977890.0,0.0
2010-04-30,228.5,231.88,227.445,229.795,5148390.0,0.0
2010-05-03,229.1,230.9,227.71,230.005,3442420.0,0.0
2010-05-04,225.0,231.55,225.0,228.11,3713020.0,0.0
2010-05-05,226.0,229.8,224.5,228.53,4109990.0,0.0
2010-05-06,228.5,231.7,226.26,230.985,4608580.0,0.0
2010-05-07,229.5,229.5,221.81,222.635,4645570.0,0.0
2010-05-10,225.0,232.2,224.9,230.67,3059490.0,0.0
2010-05-11,231.5,233.79,228.0,228.69,4817570.0,0.0
2010-05-12,228.5,234.0,228.5,232.395,4529470.0,0.0
2010-05-13,233.0,234.88,230.62,231.515,3712060.0,0.0
2010-05-14,231.235,233.4,221.3,222.265,10783440.0,0.0
2010-05-17,220.0,226.8,214.175,225.145,8485710.0,0.0
2010-05-18,226.2,229.69,223.09,227.615,6790710.0,0.0
2010-05-19,224.8,227.2,219.31,221.485,5669880.0,0.0
2010-05-20,223.0,227.4,222.0,226.34,4584030.0,0.0
2010-05-21,224.5,228.34,220.915,227.155,4733580.0,0.0
2010-05-24,227.5,231.165,223.18,224.3,3327980.0,0.0
2010-05-25,223.2,223.2,213.8,215.46,5409660.0,0.0
2010-05-26,217.0,218.335,215.1,217.21,3478940.0,0.0
2010-05-27,216.5,224.0,215.825,221.57,5095030.0,0.0
2010-05-28,223.9,225.165,220.285,223.53,4112280.0,0.0
2010-05-31,224.0,227.49,223.15,226.835,3567020.0,0.0
2010-06-01,226.0,227.5,220.3,221.015,3691130.0,0.0
2010-06-02,221.0,226.745,220.1,225.895,3995260.0,0.0
2010-06-03,227.0,230.37,227.0,228.65,3661030.0,0.0
2010-06-04,229.8,234.895,227.76,234.18,5977760.0,0.0
2010-06-07,230.0,230.39,227.3,228.705,4062730.0,0.0
2010-06-08,228.5,232.99,226.8,228.435,4173960.0,0.0
2010-06-09,227.7,230.9,225.85,227.295,6436350.0,2.0
2010-06-10,228.1,233.96,228.1,232.705,7728380.0,0.0
2010-06-11,233.6,235.4,232.71,233.8,3519140.0,0.0
2010-06-14,235.485,236.5,232.655,234.47,2751520.0,0.0
2010-06-15,234.98,237.42,232.0,236.395,4699520.0,0.0
2010-06-16,236.5,237.98,226.5,236.1,4213490.0,0.0
2010-06-17,236.0,236.0,232.61,234.525,2629080.0,0.0
2010-06-18,235.2,238.4,234.1,237.27,5399230.0,0.0
2010-06-21,236.2,240.25,236.2,238.695,2988380.0,0.0
2010-06-22,237.81,238.5,235.0,235.485,1915760.0,0.0
2010-06-23,233.5,235.8,232.925,234.955,2070340.0,0.0
2010-06-24,234.5,236.595,233.79,235.635,2219140.0,0.0
2010-06-25,235.1,235.6,228.8,230.08,2808350.0,0.0
2010-06-28,229.37,231.37,227.655,230.195,2800070.0,0.0
2010-06-29,233.585,233.585,228.5,229.49,4157800.0,0.0
2010-06-30,228.5,231.035,227.5,230.21,3424850.0,0.0
2010-07-01,229.0,229.6,225.44,226.18,3818780.0,0.0
